wave,age,age_o,d_age,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan
7,27.0,23.0,4,0,2.0,3.0,political science,18.6,13.95,18.6,16.28,16.28,16.28,7.0,8.0,8.0,6.0,5.0,3.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,-0.17,5.0,1.0,,8.0,0.0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,23.0,4,1,2.0,3.0,political science,11.11,17.78,17.78,17.78,17.78,17.78,7.0,7.0,7.0,7.0,7.0,6.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,4.0,7.0,7.0,6.0,7.0,5.0,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,0.22,5.0,1.0,6.0,7.0,0.0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,27.0,28.0,1,0,2.0,3.0,political science,17.78,20.0,17.78,15.56,15.56,13.33,10.0,9.0,8.0,7.0,8.0,6.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,6.0,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,0.07,5.0,1.0,8.0,7.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,28.0,1,1,2.0,3.0,political science,16.28,20.93,18.6,18.6,13.95,11.63,5.0,7.0,6.0,5.0,6.0,5.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,4.0,6.0,7.0,6.0,8.0,,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,0.63,5.0,1.0,6.0,5.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,27.0,29.0,2,0,2.0,3.0,political science,19.57,10.87,19.57,19.57,19.57,10.87,7.0,7.0,8.0,5.0,7.0,4.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,6.0,7.0,8.0,8.0,,8.0,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,0.46,5.0,1.0,7.0,5.0,0.0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,27.0,0,0,2.0,3.0,political science,17.78,17.78,22.22,20.0,15.56,6.67,7.0,8.0,8.0,4.0,6.0,3.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,6.0,8.0,7.0,8.0,9.0,,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,0.02,5.0,1.0,7.0,8.0,,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,22.0,5,0,2.0,3.0,political science,18.37,18.37,20.41,20.41,16.33,6.12,5.0,5.0,5.0,5.0,5.0,5.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,8.0,10.0,8.0,5.0,8.0,8.0,6.0,7.0,7.0,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,-0.15,5.0,1.0,7.0,7.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,23.0,5,0,1.0,1.0,modern chinese literature,19.05,19.05,19.05,19.05,9.52,14.29,7.0,9.0,8.0,6.0,7.0,6.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.22,6.0,4.0,5.0,5.0,0.0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,28.0,0,0,1.0,1.0,modern chinese literature,15.91,20.45,20.45,20.45,11.36,11.36,7.0,7.0,7.0,6.0,6.0,5.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,8.0,,5.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.44,6.0,4.0,5.0,5.0,0.0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,29.0,1,0,1.0,1.0,modern chinese literature,16.0,18.0,18.0,18.0,14.0,16.0,7.0,9.0,8.0,6.0,7.0,2.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.3,6.0,4.0,5.0,5.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,28.0,22.0,6,0,1.0,1.0,modern chinese literature,16.67,18.75,18.75,18.75,18.75,8.33,7.0,9.0,6.0,6.0,5.0,3.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,,6.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.2,6.0,4.0,5.0,5.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,27.0,1,1,1.0,1.0,modern chinese literature,15.22,15.22,19.57,17.39,13.04,19.57,5.0,7.0,6.0,3.0,7.0,3.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,6.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.3,6.0,4.0,5.0,5.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,28.0,26.0,2,0,1.0,1.0,modern chinese literature,12.0,20.0,20.0,20.0,16.0,12.0,8.0,10.0,8.0,8.0,8.0,6.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.49,6.0,4.0,8.0,7.0,0.0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,27.0,1,0,1.0,1.0,modern chinese literature,20.51,23.08,20.51,17.95,2.56,15.38,7.0,8.0,8.0,6.0,,6.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,,6.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.35,6.0,4.0,7.0,6.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,30.0,2,0,1.0,1.0,modern chinese literature,16.67,12.5,20.83,18.75,12.5,18.75,7.0,8.0,8.0,6.0,7.0,5.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,,6.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.51,6.0,4.0,5.0,5.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,26.0,2,0,1.0,1.0,modern chinese literature,27.78,19.44,19.44,27.78,2.78,2.78,6.0,7.0,7.0,4.0,,,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,4.0,4.0,5.0,4.0,,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.49,6.0,4.0,4.0,4.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,28.0,23.0,5,0,1.0,1.0,modern chinese literature,18.6,13.95,18.6,16.28,16.28,16.28,4.0,8.0,6.0,5.0,6.0,4.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,6.0,7.0,7.0,,5.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.05,6.0,4.0,5.0,5.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,23.0,5,1,1.0,1.0,modern chinese literature,11.11,17.78,17.78,17.78,17.78,17.78,7.0,7.0,7.0,6.0,6.0,5.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.2,6.0,4.0,6.0,7.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,28.0,28.0,0,0,1.0,1.0,modern chinese literature,17.78,20.0,17.78,15.56,15.56,13.33,9.0,10.0,8.0,7.0,8.0,6.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,,6.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.12,6.0,4.0,7.0,6.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,28.0,0,1,1.0,1.0,modern chinese literature,16.28,20.93,18.6,18.6,13.95,11.63,5.0,7.0,7.0,6.0,5.0,7.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,5.0,,4.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.36,6.0,4.0,4.0,4.0,0.0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,28.0,29.0,1,0,1.0,1.0,modern chinese literature,19.57,10.87,19.57,19.57,19.57,10.87,6.0,8.0,8.0,6.0,7.0,4.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.78,6.0,4.0,5.0,5.0,0.0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,27.0,1,0,1.0,1.0,modern chinese literature,17.78,17.78,22.22,20.0,15.56,6.67,4.0,6.0,8.0,2.0,,1.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.29,6.0,4.0,6.0,5.0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,28.0,22.0,6,0,1.0,1.0,modern chinese literature,18.37,18.37,20.41,20.41,16.33,6.12,5.0,5.0,5.0,5.0,5.0,5.0,9.76,19.51,19.51,14.63,19.51,17.07,7.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,,,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,0.12,6.0,4.0,5.0,5.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,23.0,4,1,8.0,3.0,mba,19.05,19.05,19.05,19.05,9.52,14.29,9.0,9.0,7.0,8.0,7.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,5.0,8.0,10.0,5.0,8.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,-0.26,7.0,,5.0,5.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,28.0,1,1,8.0,3.0,mba,15.91,20.45,20.45,20.45,11.36,11.36,7.0,8.0,7.0,7.0,8.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,6.0,8.0,9.0,8.0,9.0,5.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.46,7.0,,7.0,5.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,29.0,2,0,8.0,3.0,mba,16.0,18.0,18.0,18.0,14.0,16.0,8.0,8.0,8.0,7.0,8.0,7.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.57,7.0,,8.0,5.0,1.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,27.0,22.0,5,1,8.0,3.0,mba,16.67,18.75,18.75,18.75,18.75,8.33,9.0,9.0,8.0,9.0,7.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0,6.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.51,7.0,,8.0,5.0,0.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,27.0,0,0,8.0,3.0,mba,15.22,15.22,19.57,17.39,13.04,19.57,7.0,6.0,7.0,6.0,7.0,3.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,5.0,8.0,8.0,7.0,7.0,2.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,-0.01,7.0,,5.0,3.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,27.0,26.0,1,1,8.0,3.0,mba,12.0,20.0,20.0,20.0,16.0,12.0,8.0,10.0,8.0,8.0,7.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,6.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.39,7.0,,8.0,3.0,0.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,27.0,0,1,8.0,3.0,mba,20.51,23.08,20.51,17.95,2.56,15.38,8.0,7.0,7.0,,,,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,7.0,5.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.66,7.0,,7.0,5.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,30.0,3,1,8.0,3.0,mba,16.67,12.5,20.83,18.75,12.5,18.75,10.0,8.0,8.0,8.0,10.0,3.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,7.0,9.0,7.0,5.0,5.0,4.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.46,7.0,,5.0,3.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,26.0,1,0,8.0,3.0,mba,27.78,19.44,19.44,27.78,2.78,2.78,7.0,7.0,7.0,7.0,,,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.52,7.0,,8.0,5.0,1.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,27.0,23.0,4,1,8.0,3.0,mba,18.6,13.95,18.6,16.28,16.28,16.28,5.0,7.0,7.0,6.0,6.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.71,7.0,,8.0,3.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,23.0,4,0,8.0,3.0,mba,11.11,17.78,17.78,17.78,17.78,17.78,8.0,8.0,8.0,8.0,8.0,8.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,5.0,9.0,7.0,5.0,7.0,5.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.48,7.0,,5.0,5.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,27.0,28.0,1,1,8.0,3.0,mba,17.78,20.0,17.78,15.56,15.56,13.33,10.0,9.0,9.0,9.0,9.0,10.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.6,7.0,,8.0,6.0,0.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,28.0,1,0,8.0,3.0,mba,16.28,20.93,18.6,18.6,13.95,11.63,6.0,6.0,7.0,5.0,7.0,7.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,6.0,10.0,10.0,5.0,9.0,6.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.25,7.0,,6.0,5.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,27.0,29.0,2,1,8.0,3.0,mba,19.57,10.87,19.57,19.57,19.57,10.87,9.0,7.0,8.0,8.0,10.0,5.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.53,7.0,,8.0,5.0,0.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,27.0,0,1,8.0,3.0,mba,17.78,17.78,22.22,20.0,15.56,6.67,7.0,8.0,8.0,5.0,6.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.28,7.0,,8.0,3.0,1.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,22.0,5,1,8.0,3.0,mba,18.37,18.37,20.41,20.41,16.33,6.12,6.0,7.0,6.0,7.0,6.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,0.54,7.0,,8.0,5.0,0.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,23.0,4,1,5.0,1.0,business,19.05,19.05,19.05,19.05,9.52,14.29,10.0,9.0,9.0,8.0,7.0,7.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,2.0,6.0,7.0,2.0,7.0,2.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,0.24,3.0,0.0,2.0,5.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,28.0,1,1,5.0,1.0,business,15.91,20.45,20.45,20.45,11.36,11.36,7.0,9.0,8.0,7.0,5.0,,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,1.0,4.0,6.0,3.0,6.0,2.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,0.59,3.0,0.0,1.0,3.0,0.0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,29.0,2,0,5.0,1.0,business,16.0,18.0,18.0,18.0,14.0,16.0,7.0,8.0,8.0,8.0,,,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,0.1,3.0,0.0,6.0,5.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,27.0,22.0,5,1,5.0,1.0,business,16.67,18.75,18.75,18.75,18.75,8.33,7.0,8.0,8.0,10.0,7.0,6.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,5.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,-0.18,3.0,0.0,7.0,5.0,0.0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,27.0,0,0,5.0,1.0,business,15.22,15.22,19.57,17.39,13.04,19.57,6.0,5.0,3.0,4.0,7.0,3.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,2.0,4.0,6.0,4.0,6.0,3.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,0.25,3.0,0.0,3.0,3.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,27.0,26.0,1,1,5.0,1.0,business,12.0,20.0,20.0,20.0,16.0,12.0,8.0,6.0,6.0,6.0,6.0,7.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,6.0,7.0,6.0,6.0,5.0,7.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,0.54,3.0,0.0,6.0,6.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,27.0,27.0,0,1,5.0,1.0,business,20.51,23.08,20.51,17.95,2.56,15.38,5.0,10.0,8.0,,7.0,5.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,10.0,6.0,8.0,9.0,6.0,8.0,7.0,7.0,8.0,8.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,0.44,3.0,0.0,8.0,8.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
