age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan,field_business_&_finance,field_creative_arts,field_education,field_engineering_&_technology,field_healthcare,field_humanities,field_law_&_public policy,field_mathematics_&_statistics,field_natural_&_physical_sciences,field_other,field_social_sciences
26,25,25,0,3,3,10,20,20,20,10,20,7,6,7,8,6,7,20,18.18,20,18,10,10.64,7,8,8,8,8,9,9,8,6,8,5,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,0.21,6,3,8,7,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,27,1,0,1,1,30,15,20,25,5,5,6,7,7,7,7,6,30,5,10,20,30,5,8,6,10,10,10,6,7,7,7,7,6,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,0.34,5,2,6,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,22,7,1,4,1,15,20,20,20,5,20,7,7,7,7,7,6,50,7,20,23,0,0,7,5,7,6,6,8,8,8,8,8,7,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,-0.07,5,3,7,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,25,5,1,2,2,20,20,15,15,15,15,3,8,9,8,10,5,20,20,25,25,5,5,8,7,9,9,3,6,7,5,5,5,2,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,-0.05,8,5,6,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,25,5,0,1,1,11.54,13.46,19.23,19.23,19.23,17.31,5,9,9,7,8,7,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,8,8,7,9,6,7,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,0.62,5,3,8,8,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,30,7,1,6,8,17.5,17.5,20,12.5,20,12.5,2,10,10,5,6,5,17.02,21.28,17.02,21.28,14.89,8.51,8,10,10,9,8,8,6,7,6,7,6,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.46,6,3,7,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,24,3,1,4,6,50,20,10,5,10,5,9,8,7,8,8,9,14,18,17,16,15,20,6,8,9,8,10,9,8,9,9,9,8,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,0.53,5,5,9,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,24,1,0,1,8,20,30,10,10,10,20,6,7,7,7,6,6,17,18,28,27,5,5,6,9,9,10,7,7,10,10,8,5,4,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,0.38,7,5,5,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,23,5,0,1,1,10,25,20,25,5,15,7,6,8,8,6,9,50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.46,10,3,6,6,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,21,1,1,1,1,19,24,21,23,5,8,8,8,8,7,8,8,15,20,20,20,5,20,7,9,9,9,4,10,7,7,6,6,8,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.52,6,3,5,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,24,2,1,3,1,20,15,20,20,15,10,6,5,7,7,6,5,10,30,20,15,15,10,7,9,9,8,8,7,7,7,7,7,7,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,0.36,6,4,7,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,27,8,0,1,5,20,15,25,15,20,5,7,6,6,7,7,5,10,32,20,12,11,15,5,9,9,5,5,7,8,8,6,6,6,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.51,6,0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,23,1,1,1,8,40,10,15,20,10,5,1,7,10,6,10,1,20,10,20,20,15,15,8,7,9,8,8,6,7,7,7,7,7,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,-0.12,6,1,7,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,26,1,1,3,9,21.28,17.02,21.28,12.77,6.38,21.28,6,5,9,4,6,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,9,6,10,7,9,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.01,8,6,6,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,23,4,1,1,1,20,20,20,20,20,0,8,10,10,10,10,7,75,5,5,5,5,5,7,7,8,8,8,8,8,8,7,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0.14,4,3,8,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,27,3,0,1,1,15.22,15.22,19.57,17.39,13.04,19.57,5,7,7,5,9,6,14,18,16,18,18,16,8,10,10,9,10,7,6,10,3,8,10,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,0.45,6,5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,22,6,1,1,1,15,20,20,20,15,10,10,7,8,7,9,9,30,30,20,10,10,0,10,10,10,10,8,8,8,9,8,8,9,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.55,8,10,8,9,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,27,1,1,8,1,15.38,19.23,19.23,19.23,13.46,13.46,9,6,10,7,9,6,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,6,5,9,4,6,5,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.01,3,3,7,8,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,29,1,0,8,9,10,20,20,20,20,10,6,8,9,4,9,5,20,25,25,15,5,10,7,8,8,9,6,9,8,8,7,6,6,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,0.54,5,4,6,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,24,1,0,3,3,10,40,10,20,10,10,10,10,10,10,10,8,25,20,15,25,10,5,6,8,7,8,9,5,8,7,8,5,5,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,0.59,5,4,7,7,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,23,1,1,4,2,15,15,18,18,14,20,7,7,9,8,9,8,35,10,25,20,5,5,8,7,8,9,8,8,8,8,8,7,8,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.14,7,3,9,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,30,5,0,9,6,40,10,20,10,0,20,9,7,7,8,4,6,15,20,25,20,10,10,5,9,7,8,7,8,6,7,7,7,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,-0.36,6,3,6,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,27,3,0,1,1,15,25,20,20,0,20,7,9,7,7,7,7,20,10,25,20,10,15,6,8,8,8,7,7,7,8,7,7,7,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,-0.1,4,3,6,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,25,4,1,1,1,17.65,17.65,17.65,15.69,15.69,15.69,2,8,7,3,7,9,14,20,18,16,14,18,7,8,8,7,8,7,8,7,7,7,6,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,0.07,7,5,6,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,28,1,0,1,1,14.29,16.33,16.33,18.37,18.37,16.33,5,6,6,7,7,6,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,8,7,8,9,7,6,7,5,5,6,7,7,7,1,3,7,2,5,6,4,6,2,2,0.57,5,3,8,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,29,5,0,7,4,20,15,20,15,15,15,9,10,10,10,10,9,20,20,20,20,20,0,8,8,8,8,8,7,10,10,6,6,6,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,-0.09,7,4,7,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,26,0,1,3,3,20,35,20,10,10,5,7,7,7,7,7,9,20,18.18,20,18,10,10.64,7,8,8,8,8,7,8,8,8,5,9,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,0.21,6,3,7.5,6.5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,24,4,0,1,2,20,10,30,15,15,10,8,8,8,7,7,4,20,30,10,20,0,20,4,9,10,8,8,9,9,10,9,8,9,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,0.24,7,2,9,6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,27,3,0,1,1,15,15,25,15,15,15,5,3,4,3,6,1,40,12,18,12,6,12,9,8,7,10,7,7,7,8,4,9,3,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,-0.06,5,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,25,3,0,7,1,25,20,25,25,5,0,6,8,8,7,8,7,20,18,20,17,10,15,8,10,8,10,10,6,10,6,9,7,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,-0.12,6,6,7,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,23,2,0,9,7,20,25,25,10,10,10,8,8,8,9,9,8,20,23,23,22,7,5,8,9,9,9,7,6,8,8,8,8,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.33,7,10,8,8,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,26,1,0,8,3,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,6,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,9,9,9,9,9,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.52,7,3,8,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,24,4,1,10,1,19.44,19.44,22.22,16.67,11.11,11.11,8,7,7,6,7,8,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,7,8,7,6,5,6,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,0.5,7,4,7,5,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,24,3,1,3,2,10,20,35,20,0,15,6,5,7,6,6,4,25,15,20,20,20,0,8,9,8,9,10,9,9,8,10,8,7,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,0.39,5,1,8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,29,1,0,2,6,10,20,25,25,10,10,2,8,9,7,6,6,20,10,22,20,15,13,7,10,9,8,8,8,6,8,6,7,5,9,7,5,9,6,5,8,2,5,9,6,7,7,2,4,4,3,0.15,4,3,6,5,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,24,0,0,1,1,20,20,25,25,5,5,8.5,8.5,8.5,8.5,8.5,8.5,30,20,20,10,15,5,9,9,8,9,9,6,8,8,5,8,6,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,-0.33,5,5,7,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,21,8,1,1,2,19,24,21,23,5,8,9,9,9,9,9,8,10,20,20,20,20,10,9,10,9,9,9,8,9,9,10,9,9,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.8,5,3,8,8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,29,2,0,3,1,20,20,20,10,10,20,8,6,8,7,8,7,40,0,10,50,0,0,10,8,10,10,10,6,8,8,3,3,2,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,0.27,6,7,6,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,30,7,1,1,3,17.5,17.5,20,12.5,20,12.5,8,7,8,8,8,3,25.64,17.95,15.38,20.51,10.26,10.26,10,10,10,10,10,7,6,6,7,6,7,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,0.45,3,4,7,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,21,0,1,3,1,15,15,25,25,20,0,10,8,8,9,8,8,20,15,20,15,12,18,9,6,10,9,10,10,10,10,10,10,10,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,0.62,6,6,10,9,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,25,1,0,3,3,35,20,10,20,10,5,8,7,7,7,5,6,20,20,25,20,5,10,7,9,7,8,4,4,8,8,6,7,6,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.33,6,3,6,6,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,29,1,1,1,1,10,20,20,20,20,10,10,10,9,10,9,9,30,30,20,10,10,0,10,10,10,10,8,6,7,8,5,7,7,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,0.59,8,10,8,9,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,24,2,0,9,8,20,10,25,20,10,15,7,8,8,8,8,9,20,10,20,20,20,10,7,7,10,8,8,8,9,9,9,10,9,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,0.11,7,12,9,8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,27,1,1,1,1,10,20,20,15,20,15,6,8,7,8,8,8,40,20,20,20,0,0,8,9,8,8,8,8,7,8,7,7,8,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,0.49,7,2,7,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,28,2,0,8,8,20,20,15,15,5,25,5,8,9,8,6,6,10,20,15,20,20,15,7,9,8,7,7,4,4,4,4,4,4,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,0.54,5,2,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,23,1,0,2,4,30,5,15,40,5,5,8,8,9,8,9,9,15,15,25,20,15,10,6,6,5,7,7,7,8,8,7,7,6,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,-0.46,7,2,8,6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,25,0,0,1,3,20,23,23,22,7,5,7,9,9,9,9,10,20,20,20,20,5,15,7,10,10,10,8,8,8,10,5,6,5,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,0.18,6,4,7,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,32,7,0,1,3,20,20,20,15,15,10,7,6,6,7,5,5,10,25,25,20,10,10,8,10,10,8,9,3,4,6,7,6,6,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,0.09,4,12,8,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,22,5,1,5,1,18.37,18.37,20.41,20.41,16.33,6.12,6,7,7,8,7,5,15.09,18.87,18.87,16.98,16.98,13.21,7,10,6,8,9,3,8,8,4,8,6,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,-0.13,3,0,5,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,23,5,1,1,5,20,15,20,20,10,15,7,8,8,7,6,7,35,0,35,10,10,10,8,9,9,9,7,8,6,6,7,6,5,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,0.55,4,1,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,36,36,0,3,3,15,15,15,20,20,15,8,10,9,8,8,5,20,18.18,20,18,10,10.64,7,8,8,8,8,4,8,6,5,5,7,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,0.21,6,1,5,5,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,21,9,0,1,1,15,20,20,15,15,15,7,6,7,4,6,7,35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,7,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.34,4,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,26,3,1,7,2,15,20,15,30,10,10,8,8,9,10,9,6,45,10,10,30,0,5,7,6,10,7,8,6,9,9,10,8,6,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,0.4,8,3,7,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,23,2,0,1,6,17.02,21.28,17.02,21.28,14.89,8.51,7,8,8,7,9,5,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,5,8,7,9,8,5,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0,6,3,6,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,28,0,0,7,3,14.71,14.71,14.71,14.71,20.59,20.59,6,8,7,8,7,7,13.04,21.74,17.39,17.39,15.22,15.22,7,9,8,7,8,5,6,8,8,8,7,3,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3,0.09,7,0,6,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27,28,1,0,5,7,20,10,20,20,20,0,5,7,10,6,9,5,16,19,16,17,15,17,6,8,7,7,7,7,6,8,8,7,6,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4,0.12,7,3,7,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,25,6,0,1,1,10,25,25,20,10,10,2,10,10,7,10,1,16,16,20,16,16,16,4,8,2,9,9,7,5,9,8,9,6,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,0.87,6,1,7,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21,26,21,0,3,1,20,18.37,20,18,10,10.64,6,7,7,7,7,6,20,15,20,15,12,18,9,6,10,9,10,7,7,6,6,5,5,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,0.15,6,6,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,22,1,1,2,6,25,15,25,25,5,5,5,7,5,6,3,7,15,15,18,18,14,20,7,9,9,9,8,7,6,9,10,9,9,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.41,5,5,6,6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,27,27,0,3,3,30,15,15,20,5,15,9,9,8,8,8,7,20,18.18,20,18,10,10.64,7,8,8,8,8,7,7,9,9,6,8,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,0.21,6,5,7,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,21,2,0,4,1,19,24,21,23,5,8,7,8,8,6,6,2,15,21,18,18,10,18,5,8,5,7,5,6,7,8,7,8,6,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.23,5,2,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,29,2,1,7,3,10,47,16,12,3,12,5,8,8,7,7,6,17,19,18,17,11,18,7,10,8,8,7,8,9,8,7,6,7,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,0.19,7,2,8,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,28,2,1,4,8,25,15,25,15,0,20,6,5,7,5,7,5,30,20,30,10,0,10,6,8,6,8,8,6,6,7,3,7,3,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.41,4,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,23,3,0,1,3,25,15,20,20,10,10,7,7,7,7,7,7,15,15,25,20,5,20,8,7,8,9,5,8,8,7,5,5,6,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,-0.06,3,2,6,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,29,5,1,3,8,30,15,15,20,10,10,6,7,8,7,5,5,20,20,20,20,10,10,9,9,8,9,8,6,6,7,7,9,6,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,0.63,2,4,7,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,29,1,1,3,3,19.57,10.87,19.57,19.57,19.57,10.87,8,7,8,6,9,10,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,6,8,8,6,7,6,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.52,4,5,7,6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,22,2,0,1,3,20,15,20,20,5,10,5,5,5,5,5,5,5,15,45,25,0,10,6,8,9,8,7,7,7,7,5,5,5,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0.03,6,3,7,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,22,7,0,3,10,21,20,19,20,10,10,5,8,7,6,5,5,5,20,25,15,15,20,7,9,9,9,9,10,4,8,1,1,3,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0.61,4,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,22,4,0,1,1,10,25,25,10,10,20,7,6,5,5,5,4,25,25,25,13,12,0,8,9,8,9,9,4,10,9,7,6,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.78,5,3,7,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,29,5,0,1,1,30,15,20,10,10,15,7,6,8,5,7,4,15,20,20,15,15,15,7,9,8,10,7,8,8,10,10,9,9,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,0.91,7,3,8,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,23,5,1,2,2,10,20,20,20,20,10,7,7,8,7,9,7,40,15,20,10,5,10,8,9,8,8,8,6,8,8,7,8,6,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,0.16,6,8,7,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,27,1,0,1,2,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,7,6,9,14.55,16.36,18.18,18.18,16.36,16.36,9,10,10,10,8,9,8,7,7,6,9,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.45,3,1,8,8,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,22,3,1,2,2,10,15,25,15,15,20,7,7,8,7,7,6,15,18,19,19,17,12,7,9,8,8,9,6,8,8,4,8,3,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,-0.11,5,2,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,27,0,0,4,4,20,20,15,25,10,10,4,6,5,4,5,5,19,20,19,14,13,15,6,9,7,9,6,8,8,8,7,7,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.65,6,4,7,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,22,4,0,4,4,19,18,19,18,14,12,10,10,10,10,10,10,15,15,15,40,10,5,6,8,10,6,9,6,10,10,10,6,6,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,-0.15,7,3,7,6,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
